,BANK,ADDRESS,CITY,DISTRICT,STATE,lat,lon
325,PUNJAB NATIONAL BANK,PUJAB NATIONAL BANK BHATTA GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH 201301,NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.589687599999998,77.3151281
326,PUNJAB NATIONAL BANK,"MAJHAULI RAJ, SALEMPUR , DEORIA UTTAR PRADESH 274506",SALEMPUR,DEORIA,UTTAR PRADESH,26.2968044,83.95722679999999
327,PUNJAB NATIONAL BANK,"TARAMANDAL, PO SHIDDARTH ENCLAVE GORAKHPUR UTTAR PRADESH 273017",GORAKHPUR,GORAKHPUR,UTTAR PRADESH,26.7242721,83.3916612
328,PUNJAB NATIONAL BANK,PUNJAB NATIONAL BANK GANDHI CHOWK CHAPRA BIHAR 841301,SARAN,CHAPRA,BIHAR,25.778441100000002,84.74366579999999
329,PUNJAB NATIONAL BANK,PUNJAB NATIONAL BANK SASAMUSA DIST GOPALGANJ BIHAR,MUZAFFARPUR,MUZAFFARPUR,BIHAR,26.523225699999998,84.36333309999998
330,PUNJAB NATIONAL BANK,"H.NO. 8-2-293/82/F/C-21 PLOT NO 21, TYPE C, FILMNAGAR, HYDERABAD, TELANGANA",HYDERABAD,HYDERABAD,TELANGANA,17.4389595,78.35845570000001
331,PUNJAB NATIONAL BANK,CHAUDHARY RANBIR SINGH UNIVERSITY JIND HARYANA 126102,JIND,JIND,HARYANA,29.2941788,76.3398816
332,PUNJAB NATIONAL BANK,"DIBRUGARH UNIVERSITY,NEAR MAIN ADMIN BLDG, DIBRUGARH ASSAM 786001",DIBRUGARH,DIBRUGARH,ASSAM,27.449120299999997,94.8972403
333,PUNJAB NATIONAL BANK,"1ST FLOOR ,TOPIWALA BUILDING ,TOPIWALA THEATRE COMPLEX ,GOREGAON WEST MH MUMBA 400062",MUMBAI,GREATER BOMBAY,MAHARASHTRA,19.163916600000004,72.84772339999998
334,PUNJAB NATIONAL BANK,H NO-22-3-24/1 MUCHIMILLI RAMACHANDRAPURAM EAST GODAVARI DIST ANDHRA PRADESH 533255,RAMPACHODAVARAM,EAST GODAVARI,ANDHRA PRADESH,16.8362652,82.02805939999998
335,PUNJAB NATIONAL BANK,"PUNJAB NATIONAL BANK ICD RORI, MODINAGAR, GHAZIABAD UTTAR PRADESH 201201",GHAZIABAD,GHAZIABAD,UTTAR PRADESH,28.8590756,77.5931696
336,PUNJAB NATIONAL BANK,"MEDICAPS COLLEGE CAMPES,AB ROAD, PIGDAMBAR, DIST. INDORE MADHYA PRADESH 453331",INDORE,INDORE,MADHYA PRADESH,22.6198202,75.8045084
337,PUNJAB NATIONAL BANK,"GILAULA, DIST.SHRAWASTI UTTAR PRADESH 271835",SHRAVASTI,SHRAVASTI,UTTAR PRADESH,27.5459314,81.80262239999998
338,PUNJAB NATIONAL BANK,"IKAUNA , DIST.SHRAWASTI UTTAR PRADESH 271845",SHRAVASTI,SHRAVASTI,UTTAR PRADESH,27.531500199999996,81.96711850000001
339,PUNJAB NATIONAL BANK,HOSPITAL ROAD PAKRI MORE SIWAN BIHAR,SIWAN,SIWAN,BIHAR,26.228065,84.36670600000001
340,PUNJAB NATIONAL BANK,PUNJAB NATIONAL BANK SUPRIYA ROAD BETIAH BIHAR 845438,BHITIA,BANKA,BIHAR,26.800778700000002,84.50523729999998
341,PUNJAB NATIONAL BANK,"BADAULI BANGAR, NOIDA, GAUTAM BUDH NAGAR UTTAR PRADESH 201306",NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.460936199999995,77.47306529999999
342,PUNJAB NATIONAL BANK,HASARI DISTT JHANSI UTTAR PRADESH 284305,HASARI,JHANSI,UTTAR PRADESH,25.4024931,78.5618265
343,PUNJAB NATIONAL BANK,OPPOSITE BLOCK BDO SUAR DIST RAMPUR SUAR UTTAR PRADESH 244924,SUAR,RAMPUR,UTTAR PRADESH,29.0310043,79.0592708
344,PUNJAB NATIONAL BANK,"NO 1 11 61,NEAR GHANDHI CHOWK RAICHUR RAICH KARNATAKA 584101",RAICHUR,RAICHUR,KARNATAKA,16.4161053,76.93453339999998
345,PUNJAB NATIONAL BANK,"NEAR MAIRWA BLOCK,MAIRWA DIST SIWAN MAIRW BIHAR 841239",MAIRWA,SIWAN,BIHAR,26.2355939,84.15324150000002
346,PUNJAB NATIONAL BANK,"NEAR SABJI MANDI,PURANI MANDI SRIGANGANAGAR SRIGA RAJASTHAN 335001",GANGANAGAR,GANGANAGAR,RAJASTHAN,29.927782899999997,73.8622453
347,PUNJAB NATIONAL BANK,61A 28C OPP SKD HOSPITAL KRISHNA NAGAR LUCKNOW UTTAR PRADESH 226023,LUCKNOW,LUCKNOW,UTTAR PRADESH,26.7976311,80.8866618
348,PUNJAB NATIONAL BANK,JAWAHAR HOSPITAL 14 K K NAGAR MAIN ROAD MADURAI TAMILNADU 625020,MADURAI,MADURAI,TAMIL NADU,9.9267304,78.1426223
349,PUNJAB NATIONAL BANK,PUNJAB NATIONAL BANK BHANGROTU BHNGR HIMACHAL PRADESH 175008,MANDI,MANDI,HIMACHAL PRADESH,31.6093968,76.917425
350,PUNJAB NATIONAL BANK,"CHOWK BAZAR JWALAPUR,HARIDWAR UTTARANCHAL 249407",HARDWAR,HARIDWAR,UTTARAKHAND,29.9237011,78.1070335
351,PUNJAB NATIONAL BANK,"VILLAGE KUKRA,BLOK MUZAFFARNAGAR UTTAR PRADESH 251001",KAKRA,MUZAFFARNAGAR,UTTAR PRADESH,29.470183799999997,77.73155329999999
352,PUNJAB NATIONAL BANK,"1384 BY 11,NANDANAGAR INDORE MADHYA PRADESH 452002",INDORE,INDORE,MADHYA PRADESH,22.713029000000002,75.83887
353,PUNJAB NATIONAL BANK,KHARGONE ROAD SANAWAD DIST KHARGONE MADHYA PRADESH 451111,KHARGONE,RAISEN,MADHYA PRADESH,22.1714467,76.0654065
354,PUNJAB NATIONAL BANK,"SADAR BAZAR,NEAR BANK OF INDIA,SAGOUR PITHAMPUR,DIST DHAR MADHYA PRADESH 454774",PITHAMPUR,DHAR,MADHYA PRADESH,22.5754171,75.6417
355,PUNJAB NATIONAL BANK,NIHALPUR MANDI DIST INDORE MADHYA PRADESH 452013,INDORE,INDORE,MADHYA PRADESH,22.649972899999998,75.8425013
356,PUNJAB NATIONAL BANK,"SHOP MO 1,23 AND 3,CENTRUM PLAZA GURGA HARYANA",GURGAON,GURGAON,HARYANA,28.4633751,77.03284699999998
357,PUNJAB NATIONAL BANK,"WAHAB WALA,NEAR ABOHAR DISTT FAZILKA PUNJAB 152116",ABOHAR,FEROZPUR,PUNJAB,30.028265,74.20204799999998
358,PUNJAB NATIONAL BANK,BUS STAND ROAD NEAR ESI HOSPITAL LUDHI PUNJAB,LUDHIANA,LUDHIANA,PUNJAB,30.900688800000005,75.84621419999998
359,PUNJAB NATIONAL BANK,"PNB,TILE SHAHBAZPUR GHAZIABAD UTTAR PRADESH 201102",BHOJPUR,GHAZIABAD,UTTAR PRADESH,28.7233855,77.32302120000001
360,PUNJAB NATIONAL BANK,T VESU SURAT GUJARAT 395007,VESU,SURAT,GUJARAT,21.1395345,72.7706938
361,PUNJAB NATIONAL BANK,JAWANS BHAVAN NO 106 GANDHIJI ROAD ERODE TAMIL NADU 638001,ERODE,ERODE,TAMIL NADU,11.333833,77.72784800000002
362,PUNJAB NATIONAL BANK,"DADH,POST OFFICE DADH TEHSIL PALAMPUR DIST KANGRA HIMACHAL PREDESH 176052",PALAMPUR,KANGRA,HIMACHAL PRADESH,32.110378600000004,76.53650669999998
363,PUNJAB NATIONAL BANK,"VPO CHAMAL,DISTT SIRSA HARYANA 125055",SIRSA,SIRSA,HARYANA,29.584033,74.95996600000001
364,PUNJAB NATIONAL BANK,"NEW ANAJ MANDI,FATEHABAD HARYANA 125050",FATEHABAD,FATEHABAD,HARYANA,29.5139528,75.45223409999998
365,PUNJAB NATIONAL BANK,"NEAR AXIS BANK,TIJARA ROAD,KISHANGARH ALWAR RAJASTHAN 301405",KISHANGARHBHAS,ALWAR,RAJASTHAN,27.818,76.72999999999998
366,PUNJAB NATIONAL BANK,"PNB, NAWALGARH ROAD, DADIYA, DIST. SIKAR RAJASTHAN 332024",DADIYA,SIKAR,RAJASTHAN,27.7249836,75.21672480000001
367,PUNJAB NATIONAL BANK,BACHAT BHAWAN UNA DIST UNA HP UNA HIMACHAL PRADESH 174303,UNA,UNA,HIMACHAL PRADESH,31.4670531,76.26214559999998
368,PUNJAB NATIONAL BANK,"SCO 121,HUDA MARKET SECTOR 46,GURGAON GURGA HARYANA",GURGAON,GURGAON,HARYANA,28.434236600000006,77.05904090000001
369,PUNJAB NATIONAL BANK,TAGORE ENGG COLLEGE PREMISES RATTINAMANGALAM TAMILNADU 600127,CHENGALPATTU,KANCHEEPURAM,TAMIL NADU,12.861711099999999,80.13127630000002
370,PUNJAB NATIONAL BANK,"JALANDHAR HEIGHTS,66 ROAD,VILL PHOLRIWAL,DISTT JALANDHAR PUNJAB 144022",PHOLARIWALA,JALANDHAR,PUNJAB,31.269583299999997,75.585278
371,PUNJAB NATIONAL BANK,487 A BY 6 GARHI CANTT DEHRA UTTARANCHAL 248003,GARHI CANTT,DEHRA DUN,UTTARAKHAND,30.341461900000002,78.062354
372,STATE BANK OF INDIA,"S.J.PALACE, GOPALNAGAR, DHEBARBHAI ROAD,RAJKOT-360002",RAJKOT,RAJKOT,GUJARAT,22.273096,70.800375
373,STATE BANK OF INDIA,"HEAD OFFICE, MOHADDIPUR, GORAKHPUR",GORAKHPUR,GORAKHPUR,UTTAR PRADESH,26.749495399999997,83.3987081
374,STATE BANK OF INDIA,"OPP. WAR CEMETERY,KOHIMA TOWN, P.O. KOHIMA. PIN 797 001",KOHIMA,KOHIMA,NAGALAND,25.667710600000003,94.10293359999999
375,STATE BANK OF INDIA,"MIZORAM RURAL BANK, HEAD OFFICE  B 5, BABU TILLA, ZARKAWT, P.B.NO.160, AIZAWL796007, MIZORAM",ZARKAWT,AIZAWL,MIZORAM,23.7339508,92.7149605
376,STATE BANK OF INDIA,"HEAD OFFICE, M.T.C BUILDING, 2ND FLOOR, POLICE BAZAR, SHILLONG793001",SHILLONG,EAST KHASI HILLS,MEGHALAYA,25.577188600000003,91.8836108
377,STATE BANK OF INDIA,"SIR SYED MARKET, WAZIR BAGH  SRINAGAR  KASHMIR, PIN CODE 190008",SRINAGAR,SRINAGAR,JAMMU AND KASHMIR,34.0629839,74.80915329999998
378,STATE BANK OF INDIA,"ASHOKA COMPLEX,HANUMAKONDA,WARANGAL DIST,ANDRA PRADESH,PIN 506001",HANUMAKONDA,WARANGAL,ANDHRA PRADESH,18.0056228,79.5572463
379,STATE BANK OF INDIA,SBI GLOBAL IT CENTRE;CBD BELAPUR;NAVI MUMBAI 400614;MAHARASHTRA,NAVI MUMBAI,THANE,MAHARASHTRA,19.0188848,73.04211269999998
380,STATE BANK OF INDIA,"PAYMENT SYSTEMS GROUP,STATE BANK GITC,CBD BELAPUR,NAVI MUMBAI",MUMBAI,RAIGAD,MAHARASHTRA,19.0188848,73.04211269999998
381,STATE BANK OF INDIA,"HOUSINGBOARDBUILDING,SANTHINAGAR,THIRUVANANTHAPURAM,DISTRICT,KERALA",THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,KERALA,8.493931800000002,76.95174829999998
382,STATE BANK OF INDIA,"SBTBHAVAN,PANAMPILLYNAGAR,ERNAKULAMDISTRICT,KERALA682037",ERNAKULAM,ERNAKULAM,KERALA,10.008526699999999,76.3441926
383,STATE BANK OF INDIA,"MUTHIAHTOWERNO1,ROYALROAD,TIRUCHIRAPALLI,TIRUCHIRAPALLIDISTRICT,TAMILNADU",TIRUCHIRAPALLI,TIRUCHIRAPALLI,TAMIL NADU,10.799717,78.68068000000001
384,STATE BANK OF INDIA,MANNARKKAD PAYYANADAM ROAD,MANNARKKAD,PALAKKAD,KERALA,11.016063699999998,76.43941459999998
385,STATE BANK OF INDIA,"THECAPITAL,201,2NDFLOOR,BWING,BANDRAKURLACOMPLEX,BANDRAEAST,MUMBAI400051",MUMBAI,MUMBAI,MAHARASHTRA,19.063374,72.86178120000001
386,STATE BANK OF INDIA,ELANKOMNAGARTHYCAUDTRIVANDRUM,TIRUVANANTAPURM,THIRUVANANTHAPURAM,KERALA,8.493964300000002,76.958905
387,STATE BANK OF INDIA,"NO18,VEERASANDRAENTRANCE,ELECTRONICCITYBENGALURU560100",BANGALORE,BANGALORE RURAL,KARNATAKA,12.837753300000001,77.67382109999998
388,STATE BANK OF INDIA,"SAKET,NEWDELHI110017",DELHI,DELHI,DELHI,28.524578700000003,77.206615
389,STATE BANK OF INDIA,"DOORNO88,DORAISWAMYROAD,VADAPALANICHENNAI600026",CHENNAI,CHENNAI,TAMIL NADU,13.0539107,80.21647899999998
390,STATE BANK OF INDIA,"METTUPALAYAMROAD,NEARSRTCORNERSATHYAMANGALAMTAMILNADU638402",SATHYAMANGALAM,ERODE,TAMIL NADU,11.4935692,77.2335756
391,STATE BANK OF INDIA,"SANKAARIMAINROAD,SETHARAMPALAYAM,TIRUCHENGODEPIN637209",TIRUCHENGODU,NAMAKKAL,TAMIL NADU,11.3899825,77.8910547
392,STATE BANK OF INDIA,AMBALATHARAJNPOONTHURAPIN695026,TRIVANDRUM,THIRUVANANTHAPURAM,KERALA,8.4471495,76.9464593
393,STATE BANK OF INDIA,"PANTHEERANKAVU,CALICUTKERALAPIN673019",CALICUT,KOZHIKODE,KERALA,11.225541400000001,75.85049040000001
394,STATE BANK OF INDIA,SRINIVASANAGARCOLONYASRAONAGARSECUNDERABAD,HYDERABAD,HYDERABAD,TELANGANA,17.4792825,78.5612728
395,STATE BANK OF INDIA,NO33NORTHPARKSTAMBATTURCHENNAI600053,AMBATTUR,THIRUVALLUR,TAMIL NADU,13.119681,80.15083059999998
396,STATE BANK OF INDIA,"MALLESHPALAYAMAINRD,NEWTIPPASANDRAPOBANGALORE560075",BANGALORE,BANGALORE URBAN,KARNATAKA,12.974533000000001,77.67139999999998
397,STATE BANK OF INDIA,SRIDEVICOMPLEXVIJAYANAGARA2NDSTAGEMYSORE570017,MYSORE,MYSORE,KARNATAKA,12.3315894,76.6013383
398,STATE BANK OF INDIA,"JP NAGAR,BANGALORE",BANGALORE,BANGALORE URBAN,KARNATAKA,12.910491,77.5857168
399,STATE BANK OF INDIA,"ELECTONIC CITY,BANGALORE",BANGALORE,BANGALORE URBAN,KARNATAKA,12.839938900000002,77.6770031
400,STATE BANK OF INDIA,"ALUMINIBLOCK,FAROOKCOLLEGECAMPUS,KOZHIKODEDISTT,KARALA-673632",FEROKE,KOZHIKODE,KERALA,11.198350900000001,75.857247
401,STATE BANK OF INDIA,"KUNDUPARAMBUROAD,KARAPARAMBUPO,KOZHIKODEDISTT,KERALA-673010",CALICUT,KOZHIKODE,KERALA,11.2998375,75.78656529999998
402,STATE BANK OF INDIA,"STATEBANKOFTRAVANCORE,CLASSICHERITAGEBUILDING,NEARBPSSPORTSCLUB,PAJIFOND,MARGAO403601MAR",MARGAO,SOUTH GOA,GOA,15.2771203,73.96214959999999
